"NUTS2","NUTS1","postcodeDistrict","NUTS218NM","NUTS118NM","Country"
"UKI6","UKI","KT3","Outer London - South","London","England"
"UKI6","UKI","BR2","Outer London - South","London","England"
"UKI6","UKI","BR8","Outer London - South","London","England"
"UKI6","UKI","CR44","Outer London - South","London","England"
"UKI6","UKI","SW17","Outer London - South","London","England"
"UKI6","UKI","SE25","Outer London - South","London","England"
"UKI6","UKI","SM5","Outer London - South","London","England"
"UKI6","UKI","CR3","Outer London - South","London","England"
"UKI6","UKI","BR3","Outer London - South","London","England"
"UKI6","UKI","SE26","Outer London - South","London","England"
"UKI6","UKI","CR9","Outer London - South","London","England"
"UKI6","UKI","TN16","Outer London - South","London","England"
"UKI6","UKI","BR5","Outer London - South","London","England"
"UKI6","UKI","TW10","Outer London - South","London","England"
"UKI6","UKI","CR2","Outer London - South","London","England"
"UKI6","UKI","KT4","Outer London - South","London","England"
"UKI6","UKI","BR1","Outer London - South","London","England"
"UKI6","UKI","KT5","Outer London - South","London","England"
"UKI6","UKI","SW20","Outer London - South","London","England"
"UKI6","UKI","CR7","Outer London - South","London","England"
"UKI6","UKI","SE20","Outer London - South","London","England"
"UKI6","UKI","CR90","Outer London - South","London","England"
"UKI6","UKI","SM6","Outer London - South","London","England"
"UKI6","UKI","BR4","Outer London - South","London","England"
"UKI6","UKI","CR0","Outer London - South","London","England"
"UKI6","UKI","KT18","Outer London - South","London","England"
"UKI6","UKI","SE9","Outer London - South","London","England"
"UKI6","UKI","SM1","Outer London - South","London","England"
"UKI6","UKI","E5","Outer London - South","London","England"
"UKI6","UKI","KT9","Outer London - South","London","England"
"UKI6","UKI","TN14","Outer London - South","London","England"
"UKI6","UKI","SM7","Outer London - South","London","England"
"UKI7","UKI","UB6","Outer London - West and North West","London","England"
"UKI7","UKI","NW11","Outer London - West and North West","London","England"
"UKI7","UKI","HA6","Outer London - West and North West","London","England"
"UKI7","UKI","W5","Outer London - West and North West","London","England"
"UKI7","UKI","UB10","Outer London - West and North West","London","England"
"UKI7","UKI","TW4","Outer London - West and North West","London","England"
"UKI7","UKI","NW3","Outer London - West and North West","London","England"
"UKI7","UKI","UB5","Outer London - West and North West","London","England"
"UKI7","UKI","KT2","Outer London - West and North West","London","England"
"UKI7","UKI","W7","Outer London - West and North West","London","England"
"UKI7","UKI","HA2","Outer London - West and North West","London","England"
"UKI7","UKI","N14","Outer London - West and North West","London","England"
"UKI7","UKI","N12","Outer London - West and North West","London","England"
"UKI7","UKI","NW7","Outer London - West and North West","London","England"
"UKI7","UKI","SW14","Outer London - West and North West","London","England"
"UKI7","UKI","HA3","Outer London - West and North West","London","England"
"UKI7","UKI","W6","Outer London - West and North West","London","England"
"UKI7","UKI","UB11","Outer London - West and North West","London","England"
"UKI7","UKI","W2","Outer London - West and North West","London","England"
"UKI7","UKI","W4","Outer London - West and North West","London","England"
"UKI7","UKI","UB18","Outer London - West and North West","London","England"
"UKI7","UKI","W10","Outer London - West and North West","London","England"
"UKI7","UKI","KT1","Outer London - West and North West","London","England"
"UKI7","UKI","TW9","Outer London - West and North West","London","England"
"UKI7","UKI","UB4","Outer London - West and North West","London","England"
"UKI7","UKI","NW6","Outer London - West and North West","London","England"
"UKI7","UKI","W13","Outer London - West and North West","London","England"
"UKI7","UKI","TW1","Outer London - West and North West","London","England"
"UKI7","UKI","HA0","Outer London - West and North West","London","England"
"UKI7","UKI","N2","Outer London - West and North West","London","England"
"UKI7","UKI","HA9","Outer London - West and North West","London","England"
"UKI7","UKI","WD23","Outer London - West and North West","London","England"
"UKI7","UKI","TW11","Outer London - West and North West","London","England"
"UKI7","UKI","W3","Outer London - West and North West","London","England"
"UKI7","UKI","NW8","Outer London - West and North West","London","England"
"UKI7","UKI","TW6","Outer London - West and North West","London","England"
"UKI7","UKI","UB8","Outer London - West and North West","London","England"
"UKI7","UKI","WD6","Outer London - West and North West","London","England"
"UKI7","UKI","UB3","Outer London - West and North West","London","England"
"UKI7","UKI","NW26","Outer London - West and North West","London","England"
"UKI7","UKI","NW4","Outer London - West and North West","London","England"
"UKI7","UKI","HA8","Outer London - West and North West","London","England"
"UKI7","UKI","SW13","Outer London - West and North West","London","England"
"UKI7","UKI","NW9","Outer London - West and North West","London","England"
"UKI7","UKI","HA1","Outer London - West and North West","London","England"
"UKI7","UKI","TW5","Outer London - West and North West","London","England"
"UKI7","UKI","TW3","Outer London - West and North West","London","England"
"UKI7","UKI","UB1","Outer London - West and North West","London","England"
"UKI7","UKI","UB7","Outer London - West and North West","London","England"
"UKI7","UKI","W11","Outer London - West and North West","London","England"
"UKI7","UKI","W9","Outer London - West and North West","London","England"
"UKI7","UKI","TW8","Outer London - West and North West","London","England"
"UKI7","UKI","TW2","Outer London - West and North West","London","England"
"UKI7","UKI","TW13","Outer London - West and North West","London","England"
"UKI7","UKI","HA4","Outer London - West and North West","London","England"
"UKI7","UKI","N3","Outer London - West and North West","London","England"
"UKI7","UKI","TW7","Outer London - West and North West","London","England"
"UKI7","UKI","N20","Outer London - West and North West","London","England"
"UKI7","UKI","UB2","Outer London - West and North West","London","England"
"UKI7","UKI","TW14","Outer London - West and North West","London","England"
"UKJ1","UKJ","OX3","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP15","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX11","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX5","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","WD3","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","UB9","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG27","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SN8","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK5","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG31","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP27","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK4","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP21","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX27","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG8","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK9","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG2","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK19","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK15","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK6","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG12","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX17","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX44","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX14","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG5","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX10","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG45","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG1","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SN7","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX2","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX28","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SN6","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP8","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK18","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK12","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP12","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG42","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP19","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX49","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG30","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","TW18","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK2","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP23","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK7","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK11","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP10","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX26","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK14","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG4","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP20","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX25","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG14","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK3","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK46","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG6","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX12","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX1","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL95","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP7","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL6","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK10","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG41","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL60","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG20","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG40","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","TW19","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP11","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK1","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP17","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX20","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","GU47","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP16","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL7","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL9","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP5","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","NN12","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","NN13","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG10","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL5","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX13","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK8","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX29","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK13","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG18","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP22","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP14","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP9","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX16","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX33","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX9","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL0","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP18","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX39","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","OX4","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL3","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP6","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","MK77","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL1","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","RG9","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","HP13","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL8","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ1","UKJ","SL2","Berkshire, Buckinghamshire and Oxfordshire","South East","England"
"UKJ2","UKJ","RH10","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN26","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT19","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN43","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN3","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU20","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN22","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH3","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU25","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT24","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","PO20","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH15","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN17","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","SM3","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TW20","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT6","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH4","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","CR6","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT14","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN7","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN24","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN36","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN95","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT17","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH6","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN7","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN13","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH1","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU2","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT10","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN45","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH77","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT15","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TW17","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH11","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT22","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN22","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH9","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH13","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","PO10","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT20","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN52","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU23","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN12","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN16","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU29","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN51","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH12","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN3","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU9","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU12","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU19","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU1","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH19","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN31","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN39","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH7","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN8","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH2","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH16","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN19","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN99","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN5","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN32","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT12","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT11","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","PO19","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT8","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","SL4","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH5","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU7","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN20","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN21","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN50","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH8","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","PO21","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU28","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH17","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","CR8","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU15","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN10","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT13","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH14","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH18","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TW12","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN20","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU8","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN34","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN44","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU18","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN6","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT16","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN37","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU22","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN27","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN41","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU6","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN14","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN6","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","PO22","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","CR5","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN35","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN11","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU21","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU5","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN1","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN8","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","SM2","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TW15","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN33","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","PO18","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN2","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT21","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU3","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN40","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN18","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU4","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","RH20","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN38","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TN21","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN15","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN42","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN9","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN18","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN25","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT7","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","TW16","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN88","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","GU24","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","BN23","Surrey, East and West Sussex","South East","England"
"UKJ2","UKJ","KT23","Surrey, East and West Sussex","South East","England"
"UKJ3","UKJ","SO22","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO52","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU26","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU27","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO31","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU51","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO12","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO16","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO41","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO50","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO35","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO14","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","RG26","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO3","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO32","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU46","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO15","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU17","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU31","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO15","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO36","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","RG22","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO2","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO18","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO4","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO20","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU33","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SP10","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU14","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","RG28","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO30","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO34","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO45","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","RG21","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO40","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU35","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO6","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","BH23","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO33","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO43","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO14","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO30","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO19","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO37","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","BH25","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","RG25","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO25","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","RG23","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO23","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO8","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","BH31","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO21","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO1","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO31","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU32","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO11","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU34","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","SO53","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU30","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","PO41","Hampshire and Isle of Wight","South East","England"
"UKJ3","UKJ","GU11","Hampshire and Isle of Wight","South East","England"
